Rooms,Price,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,Lattitude,Longtitude,Propertycount,Type_h,Type_t,Type_u,RegN_Eastern Metropolitan,RegN_Eastern Victoria,RegN_Northern Metropolitan,RegN_Northern Victoria,RegN_South-Eastern Metropolitan,RegN_Southern Metropolitan,RegN_Western Metropolitan,RegN_Western Victoria
3,1300000.0,11.7,3125.0,3.0,1.0,1.0,667.0,136.0,1950.0,-37.8489,145.1093,5678.0,1,0,0,0,0,0,0,0,1,0,0
3,1160000.0,11.7,3125.0,3.0,1.0,1.0,786.0,111.0,1950.0,-37.8525,145.1198,5678.0,1,0,0,0,0,0,0,0,1,0,0
4,2000000.0,11.7,3125.0,4.0,3.0,2.0,928.0,229.0,1996.0,-37.842,145.102,5678.0,1,0,0,0,0,0,0,0,1,0,0
3,790000.0,11.7,3125.0,3.0,1.0,2.0,318.0,103.0,1960.0,-37.8544,145.1114,5678.0,1,0,0,0,0,0,0,0,1,0,0
4,1682000.0,11.7,3125.0,4.0,2.0,1.0,921.0,174.0,1950.0,-37.8494,145.1291,5678.0,1,0,0,0,0,0,0,0,1,0,0
3,625000.0,11.7,3125.0,3.0,2.0,1.0,0.0,115.0,2002.0,-37.8561,145.0962,5678.0,0,0,1,0,0,0,0,0,1,0,0
2,650000.0,11.7,3125.0,2.0,1.0,1.0,194.0,120.0,1975.0,-37.8509,145.1119,5678.0,0,0,1,0,0,0,0,0,1,0,0
5,1060000.0,11.7,3125.0,4.0,3.0,2.0,326.0,210.0,2013.0,-37.8528,145.1129,5678.0,1,0,0,0,0,0,0,0,1,0,0
4,1255000.0,11.7,3125.0,4.0,2.0,2.0,438.0,210.0,2005.0,-37.8599,145.1101,5678.0,1,0,0,0,0,0,0,0,1,0,0
2,633000.0,11.7,3125.0,2.0,1.0,1.0,276.0,92.0,1965.0,-37.8454,145.0971,5678.0,1,0,0,0,0,0,0,0,1,0,0
2,1350000.0,11.7,3125.0,2.0,1.0,2.0,593.0,82.0,1950.0,-37.8444,145.1054,5678.0,1,0,0,0,0,0,0,0,1,0,0
3,570000.0,11.7,3125.0,3.0,1.0,1.0,384.0,112.0,1950.0,-37.8542,145.1138,5678.0,1,0,0,0,0,0,0,0,1,0,0
3,745000.0,11.7,3125.0,3.0,1.0,2.0,228.0,126.0,1998.0,-37.8521,145.1187,5678.0,0,1,0,0,0,0,0,0,1,0,0
3,746000.0,11.7,3125.0,3.0,1.0,2.0,308.0,92.0,1995.0,-37.8505,145.1065,5678.0,0,0,1,0,0,0,0,0,1,0,0
3,1540000.0,11.7,3125.0,3.0,2.0,2.0,653.0,120.0,1950.0,-37.8445,145.1011,5678.0,1,0,0,0,0,0,0,0,1,0,0
4,1270000.0,11.7,3125.0,4.0,2.0,2.0,399.0,212.0,2005.0,-37.8597,145.1084,5678.0,0,1,0,0,0,0,0,0,1,0,0
4,900000.0,11.7,3125.0,4.0,3.0,2.0,381.0,176.0,2013.0,-37.8459,145.1041,5678.0,0,1,0,0,0,0,0,0,1,0,0
4,1250000.0,11.7,3125.0,4.0,2.0,2.0,499.0,220.0,2005.0,-37.8593,145.1101,5678.0,1,0,0,0,0,0,0,0,1,0,0
4,1410000.0,11.7,3125.0,3.0,2.0,3.0,739.0,182.0,1970.0,-37.8552,145.1292,5678.0,1,0,0,0,0,0,0,0,1,0,0
4,800000.0,11.7,3125.0,4.0,2.0,1.0,0.0,150.0,1950.0,-37.8507,145.109,5678.0,0,0,1,0,0,0,0,0,1,0,0
3,702000.0,11.7,3125.0,3.0,2.0,1.0,170.0,106.0,2001.0,-37.8554,145.1089,5678.0,0,1,0,0,0,0,0,0,1,0,0
2,729000.0,7.8,3124.0,2.0,1.0,1.0,137.0,87.0,1970.0,-37.8459,145.088,8920.0,0,0,1,0,0,0,0,0,1,0,0
3,1650000.0,7.8,3124.0,3.0,2.0,2.0,305.0,189.0,1998.0,-37.8365,145.0802,8920.0,1,0,0,0,0,0,0,0,1,0,0
2,615000.0,7.8,3124.0,2.0,1.0,1.0,1107.0,68.0,1960.0,-37.8347,145.05700000000004,8920.0,0,0,1,0,0,0,0,0,1,0,0
3,1987000.0,7.8,3124.0,3.0,2.0,2.0,706.0,164.0,1960.0,-37.8457,145.0611,8920.0,1,0,0,0,0,0,0,0,1,0,0
2,683000.0,7.8,3124.0,2.0,1.0,1.0,146.0,86.0,1970.0,-37.8357,145.0697,8920.0,0,0,1,0,0,0,0,0,1,0,0
3,1690000.0,7.8,3124.0,3.0,2.0,1.0,777.0,154.0,1950.0,-37.8431,145.0962,8920.0,1,0,0,0,0,0,0,0,1,0,0
2,430000.0,7.8,3124.0,2.0,1.0,1.0,0.0,56.0,2011.0,-37.8493,145.0877,8920.0,0,0,1,0,0,0,0,0,1,0,0
2,435000.0,7.8,3124.0,2.0,1.0,1.0,896.0,77.0,1960.0,-37.8479,145.0958,8920.0,0,0,1,0,0,0,0,0,1,0,0
3,2000000.0,7.8,3124.0,3.0,1.0,2.0,821.0,105.0,1925.0,-37.8459,145.0644,8920.0,1,0,0,0,0,0,0,0,1,0,0
3,1302000.0,7.8,3124.0,2.0,1.0,1.0,427.0,115.0,1938.0,-37.8367,145.0934,8920.0,1,0,0,0,0,0,0,0,1,0,0
3,1622000.0,7.8,3124.0,3.0,1.0,1.0,544.0,160.0,1930.0,-37.8436,145.0581,8920.0,1,0,0,0,0,0,0,0,1,0,0
2,502000.0,7.8,3124.0,2.0,1.0,1.0,0.0,77.0,1965.0,-37.8255,145.0592,8920.0,0,0,1,0,0,0,0,0,1,0,0
2,435000.0,7.8,3124.0,2.0,1.0,1.0,896.0,77.0,1960.0,-37.8479,145.0958,8920.0,0,0,1,0,0,0,0,0,1,0,0
3,591000.0,7.8,3124.0,3.0,1.0,1.0,0.0,89.0,1960.0,-37.8255,145.0592,8920.0,0,0,1,0,0,0,0,0,1,0,0
3,1780000.0,7.8,3124.0,3.0,1.0,1.0,769.0,133.0,1930.0,-37.8482,145.0949,8920.0,1,0,0,0,0,0,0,0,1,0,0
2,895000.0,7.8,3124.0,2.0,1.0,1.0,424.0,95.0,1930.0,-37.8465,145.0743,8920.0,1,0,0,0,0,0,0,0,1,0,0
3,1800000.0,7.8,3124.0,3.0,2.0,0.0,584.0,213.0,1920.0,-37.8349,145.0758,8920.0,1,0,0,0,0,0,0,0,1,0,0
2,900000.0,7.8,3124.0,2.0,1.0,1.0,150.0,88.0,1970.0,-37.8438,145.066,8920.0,0,0,1,0,0,0,0,0,1,0,0
2,530000.0,7.8,3124.0,2.0,1.0,1.0,0.0,76.0,1960.0,-37.8491,145.086,8920.0,0,0,1,0,0,0,0,0,1,0,0
3,1602500.0,7.8,3124.0,3.0,1.0,1.0,405.0,102.0,1930.0,-37.8448,145.071,8920.0,1,0,0,0,0,0,0,0,1,0,0
3,1625000.0,7.8,3124.0,3.0,2.0,2.0,283.0,160.0,1990.0,-37.8362,145.064,8920.0,0,1,0,0,0,0,0,0,1,0,0
2,667000.0,7.8,3124.0,2.0,1.0,1.0,83.0,81.0,1960.0,-37.8355,145.0633,8920.0,0,0,1,0,0,0,0,0,1,0,0
4,2015000.0,7.8,3124.0,4.0,1.0,4.0,772.0,145.0,1920.0,-37.8441,145.0806,8920.0,1,0,0,0,0,0,0,0,1,0,0
2,700000.0,7.8,3124.0,2.0,1.0,1.0,631.0,75.0,1970.0,-37.8434,145.08100000000005,8920.0,0,0,1,0,0,0,0,0,1,0,0
4,2030000.0,7.8,3124.0,4.0,2.0,2.0,686.0,210.0,1960.0,-37.8458,145.0611,8920.0,1,0,0,0,0,0,0,0,1,0,0
4,2000000.0,7.8,3124.0,4.0,3.0,4.0,697.0,271.0,1980.0,-37.836,145.056,8920.0,1,0,0,0,0,0,0,0,1,0,0
3,1587500.0,9.0,3126.0,3.0,1.0,1.0,459.0,130.0,1920.0,-37.8265,145.072,3265.0,1,0,0,0,0,0,0,0,1,0,0
2,830000.0,9.0,3126.0,2.0,1.0,1.0,110.0,83.0,1960.0,-37.8264,145.0824,3265.0,0,0,1,0,0,0,0,0,1,0,0
2,1305000.0,9.0,3126.0,2.0,1.0,1.0,342.0,104.0,1945.0,-37.8326,145.08100000000005,3265.0,1,0,0,0,0,0,0,0,1,0,0
3,928000.0,9.0,3126.0,3.0,2.0,1.0,145.0,140.0,1998.0,-37.8233,145.0769,3265.0,1,0,0,0,0,0,0,0,1,0,0
2,722000.0,9.0,3126.0,2.0,1.0,1.0,0.0,92.0,1965.0,-37.8205,145.0828,3265.0,0,0,1,0,0,0,0,0,1,0,0
3,1640000.0,9.0,3126.0,3.0,3.0,2.0,352.0,207.0,1997.0,-37.827,145.0737,3265.0,1,0,0,0,0,0,0,0,1,0,0
3,1680000.0,9.0,3126.0,3.0,2.0,1.0,325.0,197.0,1910.0,-37.826,145.0729,3265.0,1,0,0,0,0,0,0,0,1,0,0
3,1850000.0,9.0,3126.0,3.0,2.0,2.0,361.0,216.0,1995.0,-37.8206,145.0785,3265.0,1,0,0,0,0,0,0,0,1,0,0
4,1425000.0,3.2,3054.0,4.0,3.0,0.0,122.0,130.0,1890.0,-37.7893,144.9696,3106.0,1,0,0,0,0,1,0,0,0,0,0
2,800000.0,3.2,3054.0,2.0,1.0,1.0,73.0,104.0,2009.0,-37.7852,144.9719,3106.0,1,0,0,0,0,1,0,0,0,0,0
3,2050000.0,3.2,3054.0,3.0,2.0,0.0,84.0,148.0,1970.0,-37.7879,144.9736,3106.0,1,0,0,0,0,1,0,0,0,0,0
4,1950000.0,3.2,3054.0,4.0,2.0,2.0,207.0,162.0,1900.0,-37.7804,144.9748,3106.0,1,0,0,0,0,1,0,0,0,0,0
1,437000.0,3.2,3054.0,1.0,1.0,1.0,0.0,56.0,1970.0,-37.7798,144.9707,3106.0,0,0,1,0,0,1,0,0,0,0,0
2,520000.0,3.2,3054.0,2.0,1.0,1.0,0.0,86.0,1940.0,-37.7813,144.9773,3106.0,0,0,1,0,0,1,0,0,0,0,0
2,570000.0,3.2,3054.0,2.0,1.0,1.0,0.0,76.0,1975.0,-37.7902,144.97,3106.0,0,0,1,0,0,1,0,0,0,0,0
3,820000.0,11.4,3163.0,3.0,1.0,2.0,0.0,96.0,1989.0,-37.897,145.0623,7822.0,0,0,1,0,0,0,0,0,1,0,0
2,795000.0,11.4,3163.0,2.0,2.0,1.0,133.0,104.0,2009.0,-37.8911,145.0539,7822.0,0,1,0,0,0,0,0,0,1,0,0
2,600000.0,11.4,3163.0,2.0,1.0,1.0,73.0,61.0,1970.0,-37.897,145.0593,7822.0,0,0,1,0,0,0,0,0,1,0,0
3,1295000.0,11.4,3163.0,3.0,1.0,2.0,425.0,166.0,1960.0,-37.8876,145.0502,7822.0,1,0,0,0,0,0,0,0,1,0,0
2,510000.0,11.4,3163.0,2.0,1.0,1.0,0.0,69.0,1970.0,-37.8912,145.0644,7822.0,0,0,1,0,0,0,0,0,1,0,0
1,346000.0,11.4,3163.0,1.0,1.0,1.0,60.0,48.0,1970.0,-37.8965,145.0618,7822.0,0,0,1,0,0,0,0,0,1,0,0
3,860000.0,11.4,3163.0,3.0,2.0,1.0,1113.0,113.0,1990.0,-37.8972,145.0642,7822.0,0,1,0,0,0,0,0,0,1,0,0
2,772000.0,11.4,3163.0,2.0,1.0,2.0,0.0,100.0,1973.0,-37.8863,145.066,7822.0,0,0,1,0,0,0,0,0,1,0,0
4,1506000.0,11.4,3163.0,4.0,2.0,2.0,561.0,204.0,1925.0,-37.8934,145.0633,7822.0,1,0,0,0,0,0,0,0,1,0,0
3,675000.0,11.4,3163.0,3.0,2.0,1.0,0.0,107.0,1990.0,-37.8972,145.0642,7822.0,0,1,0,0,0,0,0,0,1,0,0
2,525000.0,11.4,3163.0,2.0,1.0,2.0,0.0,67.0,2009.0,-37.8893,145.0589,7822.0,0,0,1,0,0,0,0,0,1,0,0
1,290000.0,11.4,3163.0,1.0,1.0,1.0,0.0,50.0,1960.0,-37.8858,145.0632,7822.0,0,0,1,0,0,0,0,0,1,0,0
2,360000.0,11.4,3163.0,2.0,1.0,1.0,0.0,70.0,1970.0,-37.9032,145.0555,7822.0,0,0,1,0,0,0,0,0,1,0,0
2,967500.0,11.4,3163.0,3.0,1.0,2.0,299.0,115.0,1930.0,-37.8973,145.053,7822.0,1,0,0,0,0,0,0,0,1,0,0
1,330000.0,11.4,3163.0,1.0,1.0,1.0,0.0,33.0,1970.0,-37.8888,145.0533,7822.0,0,0,1,0,0,0,0,0,1,0,0
3,1600000.0,11.4,3163.0,4.0,2.0,2.0,751.0,40.0,1923.0,-37.8945,145.0648,7822.0,1,0,0,0,0,0,0,0,1,0,0
3,1008000.0,11.4,3163.0,3.0,2.0,1.0,300.0,130.0,1990.0,-37.8974,145.0539,7822.0,0,0,1,0,0,0,0,0,1,0,0
3,1170000.0,11.4,3163.0,3.0,1.0,2.0,0.0,170.0,1925.0,-37.8977,145.0493,7822.0,0,0,1,0,0,0,0,0,1,0,0
4,1830000.0,11.4,3163.0,3.0,2.0,2.0,687.0,237.0,1983.0,-37.8931,145.0479,7822.0,1,0,0,0,0,0,0,0,1,0,0
1,250000.0,11.4,3163.0,1.0,1.0,1.0,0.0,34.0,1960.0,-37.8982,145.0625,7822.0,0,0,1,0,0,0,0,0,1,0,0
2,930000.0,11.4,3163.0,2.0,2.0,1.0,166.0,170.0,2009.0,-37.8982,145.0488,7822.0,0,1,0,0,0,0,0,0,1,0,0
2,465000.0,11.4,3163.0,2.0,1.0,1.0,0.0,56.0,1970.0,-37.8881,145.0558,7822.0,0,0,1,0,0,0,0,0,1,0,0
4,1550000.0,11.4,3163.0,4.0,2.0,2.0,757.0,133.0,1930.0,-37.8925,145.0541,7822.0,1,0,0,0,0,0,0,0,1,0,0
2,707000.0,11.4,3163.0,2.0,1.0,1.0,144.0,96.0,2000.0,-37.892,145.0482,7822.0,0,1,0,0,0,0,0,0,1,0,0
2,804000.0,11.4,3163.0,2.0,2.0,1.0,0.0,86.0,1993.0,-37.9,145.0548,7822.0,0,0,1,0,0,0,0,0,1,0,0
4,1501000.0,11.4,3163.0,3.0,2.0,1.0,598.0,201.0,1970.0,-37.9037,145.0588,7822.0,1,0,0,0,0,0,0,0,1,0,0
3,970000.0,11.4,3163.0,3.0,2.0,2.0,325.0,223.0,2005.0,-37.8933,145.0546,7822.0,0,1,0,0,0,0,0,0,1,0,0
2,817500.0,11.4,3163.0,2.0,1.0,1.0,211.0,102.0,2002.0,-37.8856,145.0599,7822.0,1,0,0,0,0,0,0,0,1,0,0
4,1450000.0,11.4,3163.0,4.0,2.0,2.0,557.0,200.0,1938.0,-37.8955,145.0515,7822.0,1,0,0,0,0,0,0,0,1,0,0
2,855000.0,11.4,3163.0,2.0,1.0,1.0,158.0,106.0,1994.0,-37.8886,145.05200000000005,7822.0,0,1,0,0,0,0,0,0,1,0,0
2,675000.0,11.4,3163.0,2.0,1.0,1.0,0.0,90.0,1968.0,-37.8973,145.0625,7822.0,1,0,0,0,0,0,0,0,1,0,0
2,588000.0,11.4,3163.0,2.0,1.0,1.0,133.0,71.0,2011.0,-37.89,145.0559,7822.0,0,0,1,0,0,0,0,0,1,0,0
2,455000.0,11.4,3163.0,2.0,1.0,1.0,0.0,73.0,1970.0,-37.8897,145.0524,7822.0,0,0,1,0,0,0,0,0,1,0,0
3,920000.0,11.4,3163.0,3.0,2.0,1.0,283.0,250.0,2005.0,-37.8974,145.0622,7822.0,0,0,1,0,0,0,0,0,1,0,0
2,656000.0,11.4,3163.0,2.0,1.0,1.0,103.0,82.0,1970.0,-37.8873,145.0559,7822.0,0,0,1,0,0,0,0,0,1,0,0
2,930000.0,11.4,3163.0,2.0,1.0,1.0,264.0,110.0,1930.0,-37.8864,145.0561,7822.0,1,0,0,0,0,0,0,0,1,0,0
2,415000.0,11.4,3163.0,2.0,1.0,1.0,0.0,64.0,1970.0,-37.8889,145.048,7822.0,0,0,1,0,0,0,0,0,1,0,0
2,650000.0,11.4,3163.0,2.0,1.0,1.0,174.0,80.0,1975.0,-37.8978,145.062,7822.0,0,0,1,0,0,0,0,0,1,0,0
3,1360000.0,11.4,3163.0,3.0,2.0,2.0,282.0,182.0,2010.0,-37.8953,145.0567,7822.0,1,0,0,0,0,0,0,0,1,0,0
1,350000.0,11.4,3163.0,1.0,1.0,1.0,0.0,53.0,1980.0,-37.8894,145.0508,7822.0,0,0,1,0,0,0,0,0,1,0,0
3,1430000.0,11.4,3163.0,3.0,2.0,2.0,603.0,166.0,1945.0,-37.9023,145.0568,7822.0,1,0,0,0,0,0,0,0,1,0,0
3,1490000.0,11.4,3163.0,3.0,2.0,1.0,371.0,167.0,1915.0,-37.8871,145.05200000000005,7822.0,1,0,0,0,0,0,0,0,1,0,0
3,1125000.0,11.4,3163.0,3.0,1.0,1.0,604.0,120.0,1925.0,-37.8993,145.0528,7822.0,1,0,0,0,0,0,0,0,1,0,0
2,405000.0,11.4,3163.0,2.0,1.0,1.0,967.0,72.0,1970.0,-37.8843,145.0531,7822.0,0,0,1,0,0,0,0,0,1,0,0
4,1655000.0,11.4,3163.0,4.0,2.0,2.0,595.0,221.0,1915.0,-37.8916,145.0543,7822.0,1,0,0,0,0,0,0,0,1,0,0
3,808000.0,11.4,3163.0,3.0,1.0,1.0,111.0,116.0,1998.0,-37.8889,145.0495,7822.0,0,1,0,0,0,0,0,0,1,0,0
2,370000.0,11.4,3163.0,2.0,1.0,1.0,0.0,68.0,1950.0,-37.8959,145.0639,7822.0,0,0,1,0,0,0,0,0,1,0,0
4,1880000.0,11.4,3163.0,3.0,2.0,3.0,932.0,270.0,1970.0,-37.8975,145.0478,7822.0,1,0,0,0,0,0,0,0,1,0,0
2,585000.0,11.4,3163.0,2.0,1.0,1.0,108.0,67.0,1970.0,-37.8973,145.0596,7822.0,0,0,1,0,0,0,0,0,1,0,0
2,450000.0,11.4,3163.0,2.0,1.0,1.0,0.0,72.0,1970.0,-37.8999,145.0575,7822.0,0,0,1,0,0,0,0,0,1,0,0
3,860000.0,11.4,3163.0,3.0,1.0,2.0,277.0,135.0,1978.0,-37.8978,145.0624,7822.0,0,1,0,0,0,0,0,0,1,0,0
2,605000.0,11.4,3163.0,2.0,1.0,1.0,0.0,70.0,1973.0,-37.8956,145.0613,7822.0,0,0,1,0,0,0,0,0,1,0,0
4,1518000.0,11.4,3163.0,3.0,3.0,2.0,454.0,275.0,2000.0,-37.8869,145.0628,7822.0,1,0,0,0,0,0,0,0,1,0,0
2,632500.0,11.4,3163.0,2.0,1.0,1.0,99.0,98.0,1965.0,-37.8946,145.0588,7822.0,0,0,1,0,0,0,0,0,1,0,0
2,435000.0,11.4,3163.0,2.0,1.0,1.0,0.0,60.0,1980.0,-37.8986,145.0567,7822.0,0,0,1,0,0,0,0,0,1,0,0
2,468250.0,11.4,3163.0,2.0,1.0,1.0,912.0,75.0,2008.0,-37.8936,145.056,7822.0,0,0,1,0,0,0,0,0,1,0,0
3,1716000.0,11.4,3163.0,2.0,2.0,1.0,817.0,130.0,1925.0,-37.9007,145.047,7822.0,1,0,0,0,0,0,0,0,1,0,0
1,365000.0,11.4,3163.0,1.0,1.0,1.0,0.0,48.0,1960.0,-37.8887,145.048,7822.0,0,0,1,0,0,0,0,0,1,0,0
2,722500.0,8.9,3162.0,2.0,1.0,1.0,0.0,100.0,1960.0,-37.8865,145.0302,2379.0,0,0,1,0,0,0,0,0,1,0,0
2,550000.0,8.9,3162.0,2.0,1.0,1.0,806.0,78.0,1960.0,-37.8852,145.024,2379.0,0,0,1,0,0,0,0,0,1,0,0
4,131000.0,8.9,3162.0,4.0,1.0,2.0,499.0,155.0,1920.0,-37.8864,145.0242,2379.0,1,0,0,0,0,0,0,0,1,0,0
3,1750000.0,8.1,3161.0,3.0,2.0,2.0,692.0,313.0,1955.0,-37.8629,145.019,6923.0,1,0,0,0,0,0,0,0,1,0,0
2,580000.0,8.1,3161.0,2.0,1.0,1.0,934.0,68.0,2012.0,-37.8607,145.0116,6923.0,0,0,1,0,0,0,0,0,1,0,0
3,2005000.0,8.1,3161.0,4.0,2.0,3.0,361.0,237.0,2014.0,-37.8694,145.0296,6923.0,1,0,0,0,0,0,0,0,1,0,0
2,420000.0,8.1,3161.0,2.0,1.0,1.0,0.0,56.0,2012.0,-37.861,145.0136,6923.0,0,0,1,0,0,0,0,0,1,0,0
1,290000.0,8.1,3161.0,1.0,1.0,1.0,952.0,43.0,1970.0,-37.8744,145.0371,6923.0,0,0,1,0,0,0,0,0,1,0,0
3,1400000.0,8.1,3161.0,3.0,1.0,0.0,270.0,139.0,1910.0,-37.868,145.0269,6923.0,1,0,0,0,0,0,0,0,1,0,0
2,450000.0,8.1,3161.0,2.0,1.0,1.0,1092.0,63.0,2014.0,-37.8647,145.0232,6923.0,0,0,1,0,0,0,0,0,1,0,0
2,536000.0,8.1,3161.0,2.0,1.0,1.0,771.0,82.0,1960.0,-37.8686,145.0239,6923.0,0,0,1,0,0,0,0,0,1,0,0
2,550000.0,8.1,3161.0,2.0,1.0,1.0,0.0,67.0,2011.0,-37.8609,145.0126,6923.0,0,0,1,0,0,0,0,0,1,0,0
3,1577500.0,9.3,3162.0,3.0,2.0,2.0,357.0,144.0,1935.0,-37.8896,145.0307,5051.0,1,0,0,0,0,0,0,0,1,0,0
3,1460000.0,9.3,3162.0,3.0,1.0,2.0,451.0,121.0,1960.0,-37.8874,145.019,5051.0,1,0,0,0,0,0,0,0,1,0,0
1,275500.0,9.3,3162.0,1.0,1.0,1.0,0.0,44.0,1960.0,-37.8961,145.0132,5051.0,0,0,1,0,0,0,0,0,1,0,0
2,1065000.0,9.3,3162.0,2.0,1.0,1.0,273.0,114.0,1930.0,-37.895,145.02200000000005,5051.0,1,0,0,0,0,0,0,0,1,0,0
4,1030000.0,9.3,3162.0,4.0,2.0,2.0,216.0,165.0,1995.0,-37.8887,145.0318,5051.0,0,1,0,0,0,0,0,0,1,0,0
2,1225000.0,9.3,3162.0,2.0,1.0,2.0,284.0,99.0,1940.0,-37.8958,145.0215,5051.0,1,0,0,0,0,0,0,0,1,0,0
3,1450000.0,9.3,3162.0,2.0,2.0,1.0,478.0,120.0,1925.0,-37.8893,145.0161,5051.0,1,0,0,0,0,0,0,0,1,0,0
4,1774500.0,9.3,3162.0,4.0,2.0,2.0,575.0,256.0,2008.0,-37.8993,145.0254,5051.0,1,0,0,0,0,0,0,0,1,0,0
2,525500.0,9.3,3162.0,2.0,1.0,1.0,831.0,80.0,1970.0,-37.8974,145.0294,5051.0,0,0,1,0,0,0,0,0,1,0,0
2,825000.0,9.3,3162.0,2.0,1.0,1.0,367.0,85.0,1930.0,-37.8995,145.0241,5051.0,1,0,0,0,0,0,0,0,1,0,0
2,1262000.0,9.3,3162.0,4.0,2.0,2.0,464.0,272.0,2016.0,-37.8901,145.0224,5051.0,1,0,0,0,0,0,0,0,1,0,0
2,1340000.0,9.3,3162.0,2.0,1.0,1.0,505.0,117.0,1940.0,-37.8928,145.0149,5051.0,1,0,0,0,0,0,0,0,1,0,0
3,1200000.0,9.3,3162.0,3.0,2.0,2.0,494.0,135.0,1920.0,-37.9027,145.0322,5051.0,1,0,0,0,0,0,0,0,1,0,0
2,1001000.0,9.3,3162.0,2.0,2.0,1.0,255.0,85.0,1890.0,-37.8887,145.0207,5051.0,1,0,0,0,0,0,0,0,1,0,0
3,1330000.0,9.3,3162.0,3.0,1.0,1.0,312.0,123.0,1926.0,-37.8893,145.0196,5051.0,1,0,0,0,0,0,0,0,1,0,0
4,1570000.0,9.3,3162.0,3.0,2.0,2.0,641.0,215.0,1970.0,-37.9012,145.035,5051.0,1,0,0,0,0,0,0,0,1,0,0
4,1916000.0,9.3,3162.0,4.0,2.0,2.0,630.0,205.0,1910.0,-37.8894,145.0145,5051.0,1,0,0,0,0,0,0,0,1,0,0
4,890000.0,13.6,3148.0,4.0,3.0,2.0,288.0,158.0,2014.0,-37.8801,145.1051,3582.0,1,0,0,0,0,0,0,0,1,0,0
3,700000.0,13.6,3148.0,2.0,2.0,1.0,224.0,94.0,2006.0,-37.8738,145.1054,3582.0,0,0,1,0,0,0,0,0,1,0,0
3,865000.0,13.6,3148.0,3.0,2.0,2.0,277.0,143.0,2010.0,-37.8796,145.1044,3582.0,0,1,0,0,0,0,0,0,1,0,0
4,1042500.0,13.6,3148.0,4.0,3.0,2.0,209.0,160.0,2016.0,-37.8805,145.105,3582.0,0,1,0,0,0,0,0,0,1,0,0
2,1002000.0,13.6,3148.0,2.0,1.0,1.0,585.0,97.0,1950.0,-37.8792,145.0948,3582.0,1,0,0,0,0,0,0,0,1,0,0
3,650000.0,13.6,3148.0,3.0,2.0,2.0,160.0,101.0,2000.0,-37.8859,145.0934,3582.0,1,0,0,0,0,0,0,0,1,0,0
4,965000.0,13.6,3148.0,4.0,3.0,2.0,273.0,182.0,2012.0,-37.8742,145.105,3582.0,0,1,0,0,0,0,0,0,1,0,0
3,1301000.0,13.6,3148.0,3.0,1.0,2.0,620.0,88.0,1970.0,-37.8812,145.105,3582.0,1,0,0,0,0,0,0,0,1,0,0
4,1415500.0,13.6,3148.0,3.0,2.0,1.0,1033.0,164.0,1950.0,-37.8738,145.1095,3582.0,1,0,0,0,0,0,0,0,1,0,0
4,1260000.0,13.6,3148.0,4.0,2.0,2.0,500.0,277.0,2001.0,-37.8845,145.1027,3582.0,1,0,0,0,0,0,0,0,1,0,0
3,1000000.0,13.6,3148.0,3.0,1.0,2.0,630.0,105.0,1960.0,-37.8838,145.102,3582.0,1,0,0,0,0,0,0,0,1,0,0
3,845000.0,13.6,3148.0,3.0,2.0,1.0,177.0,111.0,2012.0,-37.8824,145.1042,3582.0,0,1,0,0,0,0,0,0,1,0,0
4,881000.0,13.6,3148.0,3.0,2.0,1.0,188.0,137.0,2014.0,-37.8781,145.0955,3582.0,0,1,0,0,0,0,0,0,1,0,0
2,780000.0,3.4,3068.0,2.0,1.0,1.0,155.0,85.0,1880.0,-37.7934,144.9922,2954.0,1,0,0,0,0,1,0,0,0,0,0
3,1060000.0,3.4,3068.0,3.0,1.0,0.0,193.0,98.0,1900.0,-37.7899,144.9984,2954.0,1,0,0,0,0,1,0,0,0,0,0
3,930000.0,3.4,3068.0,3.0,2.0,1.0,124.0,116.0,2000.0,-37.7934,144.9923,2954.0,0,1,0,0,0,1,0,0,0,0,0
2,1075000.0,3.4,3068.0,2.0,1.0,1.0,174.0,85.0,1890.0,-37.7928,144.9987,2954.0,1,0,0,0,0,1,0,0,0,0,0
2,1105000.0,3.4,3068.0,2.0,1.0,1.0,185.0,84.0,1910.0,-37.7927,144.9981,2954.0,1,0,0,0,0,1,0,0,0,0,0
2,1209000.0,3.4,3068.0,2.0,1.0,1.0,140.0,97.0,1910.0,-37.7919,144.9884,2954.0,1,0,0,0,0,1,0,0,0,0,0
2,1435000.0,3.4,3068.0,2.0,1.0,2.0,239.0,96.0,1900.0,-37.7918,144.997,2954.0,1,0,0,0,0,1,0,0,0,0,0
2,1290000.0,3.4,3068.0,2.0,1.0,0.0,164.0,99.0,1890.0,-37.7912,144.9967,2954.0,1,0,0,0,0,1,0,0,0,0,0
2,495000.0,3.4,3068.0,2.0,1.0,1.0,515.0,50.0,1970.0,-37.7875,145.0049,2954.0,0,0,1,0,0,1,0,0,0,0,0
3,1370000.0,3.4,3068.0,3.0,2.0,1.0,176.0,135.0,1890.0,-37.7921,144.9898,2954.0,1,0,0,0,0,1,0,0,0,0,0
2,1450000.0,3.4,3068.0,2.0,1.0,0.0,156.0,107.0,1890.0,-37.7892,144.9999,2954.0,1,0,0,0,0,1,0,0,0,0,0
